Price,Close,High,Low,Open,Volume
Ticker,^AXJO,^AXJO,^AXJO,^AXJO,^AXJO
Date,,,,,
2023-04-20,7362.2001953125,7377.10009765625,7347.0,7358.10009765625,676100
2023-04-21,7330.39990234375,7344.60009765625,7314.89990234375,7342.7998046875,689100
2023-04-24,7322.0,7332.60009765625,7307.7001953125,7314.2998046875,539600
2023-04-26,7316.2998046875,7324.39990234375,7285.2998046875,7293.89990234375,794500
2023-04-27,7292.7001953125,7324.7001953125,7275.2998046875,7324.60009765625,539200
2023-04-28,7309.2001953125,7329.60009765625,7297.0,7304.7998046875,744600
2023-05-01,7334.60009765625,7368.0,7317.60009765625,7317.60009765625,595500
2023-05-02,7267.39990234375,7334.89990234375,7248.10009765625,7334.2001953125,685900
2023-05-03,7197.39990234375,7254.39990234375,7160.7001953125,7254.39990234375,738400
2023-05-04,7193.10009765625,7201.7001953125,7141.7998046875,7199.10009765625,598500
2023-05-05,7220.0,7220.2001953125,7168.39990234375,7193.10009765625,624200
2023-05-08,7276.5,7292.39990234375,7220.2001953125,7220.2001953125,645500
2023-05-09,7264.10009765625,7274.0,7239.39990234375,7274.0,649900
2023-05-10,7255.7001953125,7267.10009765625,7236.2001953125,7267.0,583600
2023-05-11,7251.89990234375,7266.5,7230.7998046875,7251.7998046875,713400
2023-05-12,7256.7001953125,7257.2998046875,7233.7998046875,7238.89990234375,647800
2023-05-15,7267.10009765625,7267.10009765625,7235.10009765625,7258.7998046875,535700
2023-05-16,7234.7001953125,7278.7001953125,7234.7001953125,7278.7001953125,629400
